地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2011/08/26,21:26:06.1,茨城県南部,36°05.9′N,139°52.1′E,47 km,3.8,震度２
2011/08/26,20:08:36.2,宮城県沖,38°57.6′N,142°15.0′E,48 km,3.5,震度１
2011/08/26,18:57:09.5,青森県東方沖,40°59.8′N,142°00.5′E,57 km,3.1,震度１
2011/08/26,16:37:33.3,茨城県北部,36°43.4′N,140°36.6′E,7 km,3.3,震度１
2011/08/26,12:57:00.6,福島県浜通り,37°07.3′N,140°51.2′E,6 km,2.6,震度１
2011/08/26,11:39:08.0,福島県浜通り,37°07.0′N,140°50.9′E,6 km,3.3,震度２
2011/08/26,09:36:51.4,茨城県南部,35°55.3′N,140°29.6′E,17 km,2.7,震度１
2011/08/26,08:34:10.1,宮城県沖,38°55.5′N,141°55.0′E,51 km,3.9,震度２
2011/08/26,08:09:01.2,福島県沖,37°00.4′N,141°08.2′E,51 km,4.0,震度２
2011/08/26,06:20:20.3,秋田県内陸南部,39°35.9′N,140°33.1′E,6 km,1.9,震度１
2011/08/26,05:13:02.8,福島県浜通り,37°07.5′N,140°51.0′E,7 km,2.5,震度１
2011/08/26,05:12:38.6,福島県中通り,37°02.3′N,140°30.2′E,8 km,2.8,震度１
2011/08/26,04:25:01.7,茨城県北部,36°51.4′N,140°39.1′E,9 km,3.6,震度２
2011/08/26,04:12:35.3,福島県沖,37°30.4′N,141°22.6′E,49 km,4.1,震度１
