地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1967/02/23,23:25:45.6,与那国島近海,24°07.2′N,122°35.3′E,55 km,5.2,震度２
1967/02/23,22:19:12.8,長野県中部,36°31.7′N,138°20.2′E,不明,不明,震度１
1967/02/23,20:09,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,19:59,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,19:56,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,18:10,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,15:55,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,15:55:10.3,長野県北部,36°32.8′N,138°15.6′E,6 km,不明,震度２
1967/02/23,15:21,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,15:13,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,15:13,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,07:29,詳細不明,36°40.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,05:14:01.0,和歌山県北部,34°15.0′N,135°12.5′E,11 km,不明,震度１
1967/02/23,04:42:56.9,和歌山県北部,34°14.6′N,135°16.1′E,0 km,不明,震度１
1967/02/23,03:35,詳細不明,36°33.0′N,138°12.0′E,0 km,不明,震度１
1967/02/23,00:07:46.6,京都府南部,34°57.0′N,135°40.2′E,9 km,不明,震度１
