地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
1999/07/31,18:49:23.8,伊豆大島近海,34°43.0′N,139°24.9′E,0 km,不明,震度１
1999/07/31,16:06:02.7,伊豆大島近海,34°42.4′N,139°24.5′E,0 km,1.1,震度２
1999/07/31,15:34:44.2,福島県沖,37°09.6′N,141°34.8′E,76 km,3.7,震度１
1999/07/31,13:47:50.3,伊豆大島近海,34°44.3′N,139°27.5′E,0 km,1.3,震度１
1999/07/31,13:32:33.9,青森県東方沖,41°30.0′N,142°02.8′E,64 km,4.4,震度２
1999/07/31,13:00:50.4,岩手県沖,39°18.6′N,142°08.1′E,87 km,4.2,震度２
1999/07/31,12:56:44.4,伊豆大島近海,34°42.7′N,139°23.5′E,1 km,1.5,震度１
1999/07/31,12:20:36.1,伊豆大島近海,34°43.3′N,139°25.2′E,0 km,0.4,震度１
1999/07/31,12:17:29.5,伊豆大島近海,34°43.7′N,139°25.3′E,0 km,1.1,震度２
1999/07/31,12:00:19.4,伊豆大島近海,34°42.7′N,139°25.5′E,0 km,0.7,震度１
1999/07/31,10:48:52.5,伊豆大島近海,34°42.3′N,139°24.8′E,0 km,1.1,震度１
1999/07/31,10:36:40.5,秋田県内陸南部,39°35.1′N,140°41.3′E,7 km,3.0,震度１
1999/07/31,10:06:23.1,天草灘,31°57.5′N,130°10.1′E,10 km,3.2,震度２
1999/07/31,07:55:15.5,天草灘,31°57.8′N,130°10.2′E,10 km,4.0,震度３
1999/07/31,07:17:24.2,伊豆大島近海,34°44.0′N,139°25.6′E,0 km,0.8,震度１
1999/07/31,02:40:19.0,岐阜県美濃中西部,35°27.3′N,136°44.5′E,12 km,3.2,震度１
